id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,bathrooms,property_type,beds,host_listings_count,instant_bookable,first_review,accommodates,review_scores_rating
24265409,PORTO,Lordelo do Ouro e Massarelos,41.14738,-8.63041,Entire home/apt,50,4,16,2020-03-16,0.47,2,350,1.0,Entire apartment,1.0,2.0,f,2018-05-06,4,94.0
24282838,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15156,-8.61932,Private room,20,1,24,2019-12-08,0.71,8,90,2.0,Private room in apartment,2.0,8.0,f,2018-05-06,1,93.0
24285423,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16068,-8.61146,Entire home/apt,84,2,28,2020-09-13,0.84,4,236,1.0,Entire apartment,1.0,4.0,t,2018-05-20,4,99.0
24286476,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14693,-8.60216,Entire home/apt,30,2,78,2020-11-03,2.26,38,337,1.0,Entire apartment,2.0,39.0,t,2018-04-15,4,99.0
24287389,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1599,-8.62059,Entire home/apt,106,2,13,2019-12-30,0.38,5,0,1.0,Entire apartment,4.0,5.0,t,2018-04-30,7,95.0
24287649,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16194,-8.62024,Entire home/apt,106,2,2,2019-04-21,0.06,5,0,1.0,Entire apartment,4.0,5.0,t,2018-05-01,7,90.0
24297260,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.12502,-8.62832,Entire home/apt,38,1,8,2019-08-18,0.24,7,12,1.0,Entire apartment,2.0,8.0,f,2018-05-01,6,98.0
24300628,AROUCA,Cabreiros e Albergaria da Serra,40.86423,-8.29011,Hotel room,54,1,6,2020-11-15,0.18,1,356,10.0,Room in hotel,14.0,1.0,t,2018-05-01,2,100.0
24302063,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15698,-8.61878,Entire home/apt,7999,3,2,2018-11-11,0.07,9,56,1.0,Entire apartment,1.0,11.0,t,2018-08-18,3,80.0
24307472,SANTO TIRSO,Monte Córdova,41.31804,-8.4312,Entire home/apt,65,1,1,2020-10-24,0.26,3,220,1.0,Entire apartment,4.0,3.0,t,2020-10-24,5,100.0
24308940,SANTO TIRSO,Monte Córdova,41.3173,-8.43168,Entire home/apt,65,1,2,2019-06-08,0.1,3,223,1.0,Entire apartment,3.0,3.0,t,2019-06-06,5,100.0
24309017,SANTO TIRSO,Monte Córdova,41.31802,-8.432,Entire home/apt,65,1,3,2019-08-06,0.1,3,223,1.0,Entire apartment,3.0,3.0,t,2018-07-25,5,93.0
24321190,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13263,-8.62244,Private room,17,1,14,2019-09-23,0.41,9,0,1.0,Private room in house,1.0,6.0,t,2018-04-23,1,94.0
24323114,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15689,-8.61233,Entire home/apt,49,3,15,2018-12-10,0.44,6,363,1.0,Entire house,2.0,6.0,f,2018-04-23,4,88.0
24324231,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14317,-8.61701,Entire home/apt,30,4,55,2021-01-08,1.72,1,349,1.0,Entire apartment,1.0,1.0,f,2018-06-30,4,98.0
24325526,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14576,-8.60572,Entire home/apt,71,1,1,2020-09-06,0.19,15,345,1.0,Entire apartment,3.0,34.0,t,2020-09-06,6,100.0
24327361,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1463,-8.60726,Entire home/apt,69,1,2,2020-12-20,0.18,15,345,1.0,Entire apartment,3.0,34.0,t,2020-03-12,6,100.0
24327455,GONDOMAR,"Gondomar (São Cosme), Valbom e Jovim",41.10906,-8.53164,Private room,60,1,7,2019-06-28,0.2,7,350,1.0,Private room in villa,1.0,8.0,t,2018-04-24,2,100.0
24333246,PORTO,Paranhos,41.16832,-8.62529,Private room,12,2,192,2021-01-24,5.68,3,350,1.0,Private room in apartment,1.0,3.0,t,2018-05-08,2,96.0
24334174,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14765,-8.61664,Entire home/apt,93,2,102,2020-07-11,3.0,1,297,2.0,Entire apartment,4.0,1.0,t,2018-04-30,8,97.0
24334434,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13457,-8.60932,Entire home/apt,119,1,129,2020-09-06,3.8,11,358,2.0,Entire loft,7.0,9.0,t,2018-05-03,14,98.0
24343049,PORTO,Paranhos,41.16307,-8.604,Entire home/apt,28,1,101,2020-12-20,3.27,1,281,1.0,Entire apartment,2.0,1.0,t,2018-08-02,4,98.0
24343199,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14939,-8.61557,Entire home/apt,52,1,60,2020-10-04,1.75,31,243,1.0,Entire apartment,2.0,33.0,t,2018-04-22,4,96.0
24345688,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1461,-8.60883,Entire home/apt,90,2,32,2019-07-13,0.95,4,354,1.0,Entire apartment,1.0,4.0,t,2018-05-11,4,98.0
24346323,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14609,-8.60885,Entire home/apt,90,2,30,2019-08-24,0.88,4,323,1.0,Entire apartment,1.0,4.0,f,2018-04-26,4,97.0
24346528,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14918,-8.61674,Entire home/apt,57,1,75,2020-11-25,2.18,31,2,1.0,Entire apartment,2.0,33.0,t,2018-04-22,4,98.0
24348541,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14345,-8.61646,Entire home/apt,70,2,14,2020-12-28,1.0,15,361,1.0,Entire apartment,3.0,34.0,t,2019-12-22,6,89.0
24349035,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14315,-8.61443,Entire home/apt,66,2,5,2020-10-05,0.37,15,2,1.0,Entire apartment,3.0,34.0,t,2020-01-12,6,92.0
24349171,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14337,-8.61425,Entire home/apt,71,2,3,2020-12-27,0.25,15,361,1.0,Entire apartment,3.0,34.0,t,2020-02-27,6,93.0
24354708,VILA NOVA DE GAIA,Pedroso e Seixezelo,41.05708,-8.56593,Entire home/apt,30,2,36,2020-09-28,1.15,4,350,1.0,Camper/RV,1.0,4.0,f,2018-07-20,2,99.0
24356989,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16121,-8.62138,Entire home/apt,156,2,19,2019-10-14,0.55,5,0,2.0,Entire apartment,1.0,5.0,f,2018-04-22,13,92.0
24363941,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1432,-8.61006,Entire home/apt,47,3,59,2020-10-02,1.81,2,139,1.0,Entire loft,1.0,1.0,t,2018-06-10,2,98.0
24364533,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14454,-8.62158,Entire home/apt,55,1,102,2020-11-04,2.98,12,0,1.0,Entire apartment,1.0,68.0,t,2018-04-25,4,98.0
24371914,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15304,-8.61097,Entire home/apt,100,200,2,2019-06-04,0.09,15,361,1.0,Entire apartment,3.0,34.0,t,2019-03-27,4,60.0
24372669,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14787,-8.60712,Entire home/apt,66,2,2,2020-09-14,0.14,15,2,1.0,Entire apartment,3.0,34.0,t,2019-12-22,4,100.0
24375894,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.38123,-8.76386,Entire home/apt,70,2,2,2018-08-29,0.06,1,334,1.5,Entire house,6.0,1.0,f,2018-08-03,8,100.0
24388697,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1459,-8.61157,Entire home/apt,32,2,109,2021-01-15,3.32,104,267,1.0,Entire apartment,1.0,138.0,t,2018-06-04,2,94.0
24388791,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14216,-8.61699,Entire home/apt,45,1,1,2020-08-12,0.16,57,351,1.0,Entire apartment,2.0,35.0,t,2020-08-12,3,100.0
24389439,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14637,-8.6099,Entire home/apt,23,3,62,2021-01-13,1.87,5,268,1.0,Entire apartment,1.0,5.0,t,2018-05-28,3,98.0
24392495,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13263,-8.62244,Private room,17,1,13,2019-12-13,0.38,9,0,1.0,Private room in house,1.0,6.0,t,2018-04-22,1,94.0
24393870,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13263,-8.62244,Entire home/apt,5739,1,30,2019-12-30,0.87,9,32,1.0,Entire house,3.0,6.0,t,2018-04-17,4,94.0
24395654,VILA DO CONDE,Vila do Conde,41.34314,-8.74894,Entire home/apt,104,2,3,2020-08-31,0.09,2,254,1.0,Entire condominium,1.0,5.0,t,2018-05-12,4,93.0
24404482,ESPINHO,Espinho,41.00073,-8.64478,Entire home/apt,75,7,3,2020-10-08,0.09,1,263,1.0,Entire apartment,2.0,5.0,t,2018-07-10,4,100.0
24406549,PORTO,Bonfim,41.1452,-8.59948,Entire home/apt,36,2,66,2020-10-24,1.94,1,48,1.0,Entire house,1.0,1.0,t,2018-05-02,2,92.0
24406728,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15123,-8.6173,Entire home/apt,45,2,45,2020-08-12,1.32,4,2,1.0,Entire condominium,0.0,3.0,t,2018-04-30,4,85.0
24408708,PÓVOA DE VARZIM,Aguçadoura e Navais,41.42545,-8.77694,Entire home/apt,525,2,13,2019-08-18,0.4,1,365,2.0,Entire house,5.0,1.0,t,2018-06-22,10,87.0
24410301,VILA NOVA DE GAIA,Canidelo,41.13601,-8.64482,Entire home/apt,100,2,65,2020-03-15,1.92,1,104,2.0,Entire condominium,5.0,1.0,f,2018-05-06,10,96.0
24410903,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14304,-8.60593,Entire home/apt,70,1,169,2020-10-18,5.35,3,359,2.0,Entire apartment,4.0,4.0,t,2018-07-13,5,95.0
24411328,PORTO,Paranhos,41.16942,-8.60267,Entire home/apt,36,2,98,2020-10-06,2.85,1,365,2.0,Entire apartment,2.0,1.0,t,2018-04-22,4,95.0
24416688,PORTO,Bonfim,41.15006,-8.59249,Entire home/apt,33,2,46,2020-03-13,1.5,1,344,1.0,Entire apartment,3.0,2.0,t,2018-08-10,3,98.0
24417262,PORTO,Bonfim,41.15674,-8.6042,Entire home/apt,141,2,20,2020-03-16,0.6,4,0,1.0,Entire apartment,1.0,6.0,t,2018-05-24,4,86.0
24418668,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15642,-8.61802,Entire home/apt,100,2,4,2019-10-06,0.12,3,268,1.0,Entire apartment,3.0,3.0,t,2018-05-16,4,100.0
24421087,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15701,-8.61905,Entire home/apt,100,2,4,2020-01-01,0.12,3,270,1.0,Entire apartment,3.0,3.0,t,2018-04-18,4,93.0
24436078,VILA DO CONDE,Azurara,41.33682,-8.74022,Entire home/apt,55,2,32,2020-09-30,1.08,2,75,2.0,Entire condominium,5.0,2.0,f,2018-09-14,6,94.0
24438588,TROFA,Muro,41.30445,-8.59314,Entire home/apt,120,3,13,2020-08-08,0.4,1,0,2.0,Entire house,6.0,1.0,t,2018-06-03,9,94.0
24440123,PORTO,Lordelo do Ouro e Massarelos,41.1592,-8.63759,Private room,37,1,1,2018-06-10,0.03,1,0,1.0,Private room in apartment,1.0,1.0,f,2018-06-10,2,100.0
24442663,VILA NOVA DE GAIA,Canidelo,41.14278,-8.6504,Entire home/apt,81,1,17,2020-08-13,0.55,1,365,2.0,Boat,6.0,1.0,f,2018-08-01,8,90.0
24444446,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.17057,-8.66254,Private room,18,3,20,2020-10-13,0.61,4,365,1.0,Private room in house,1.0,4.0,f,2018-06-09,2,95.0
24449502,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15012,-8.61318,Entire home/apt,46,2,99,2020-11-01,2.89,5,0,1.0,Entire apartment,2.0,5.0,t,2018-04-22,3,98.0
24450079,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15392,-8.62289,Private room,19,1,44,2020-03-03,1.31,8,150,2.0,Private room in apartment,2.0,8.0,f,2018-05-18,2,89.0
24450419,MATOSINHOS,"Custóias, Leça do Balio e Guifões",41.20126,-8.6416,Shared room,9,1,31,2020-08-02,0.91,6,365,2.0,Shared room in house,4.0,7.0,t,2018-04-29,4,94.0
24452123,VILA NOVA DE GAIA,Gulpilhares e Valadares,41.07264,-8.65117,Entire home/apt,50,2,34,2020-09-19,1.0,11,29,1.0,Entire apartment,1.0,15.0,t,2018-05-03,4,95.0
24459495,AROUCA,Urrô,40.92291,-8.28725,Entire home/apt,90,2,6,2019-08-30,0.2,2,347,1.0,Farm stay,2.0,2.0,f,2018-08-13,4,97.0
24464984,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1476,-8.60351,Entire home/apt,56,2,32,2020-04-04,1.0,9,364,1.0,Entire loft,1.0,11.0,t,2018-07-01,5,97.0
24465329,PORTO,Bonfim,41.14514,-8.59902,Entire home/apt,100,1,1,2019-08-18,0.05,3,365,1.0,Entire apartment,3.0,3.0,t,2019-08-18,4,100.0
24469434,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15279,-8.61815,Entire home/apt,61,2,37,2019-10-28,1.09,11,297,1.0,Entire loft,2.0,15.0,t,2018-04-29,4,100.0
24472918,MATOSINHOS,"Custóias, Leça do Balio e Guifões",41.2015,-8.63939,Shared room,9,1,26,2019-10-27,0.79,6,348,2.0,Shared room in house,3.0,7.0,t,2018-05-31,3,91.0
24474056,VILA NOVA DE GAIA,Canelas,41.08525,-8.606,Private room,24,1,98,2020-10-29,2.86,1,364,1.0,Private room in house,1.0,1.0,t,2018-04-25,2,94.0
24475556,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15986,-8.62051,Entire home/apt,249,2,23,2020-02-16,0.75,5,162,4.5,Entire apartment,11.0,5.0,t,2018-08-05,16,93.0
24487768,PORTO,Campanhã,41.14687,-8.58664,Entire home/apt,49,2,94,2020-03-17,2.87,2,166,1.0,Entire apartment,1.0,2.0,t,2018-06-09,3,97.0
24488544,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13597,-8.60528,Entire home/apt,70,2,4,2019-08-21,0.12,1,295,1.0,Entire apartment,3.0,1.0,t,2018-06-25,4,95.0
24491682,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14984,-8.61777,Entire home/apt,140,2,81,2020-03-02,2.55,1,0,4.0,Entire apartment,5.0,1.0,t,2018-07-07,9,98.0
24492086,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14919,-8.61031,Entire home/apt,90,2,121,2020-12-30,3.59,2,344,2.0,Entire apartment,2.0,2.0,t,2018-05-09,4,100.0
24496524,MATOSINHOS,"Custóias, Leça do Balio e Guifões",41.20089,-8.63988,Private room,8,1,28,2021-02-03,0.87,6,347,2.0,Private room in house,2.0,7.0,t,2018-06-24,2,95.0
24496975,PORTO,Bonfim,41.1487,-8.5971,Entire home/apt,30,2,21,2020-11-13,0.62,1,350,1.0,Entire apartment,3.0,1.0,t,2018-04-30,4,96.0
24505019,PORTO,Bonfim,41.14452,-8.59959,Entire home/apt,95,1,5,2019-09-01,0.15,3,365,1.0,Entire apartment,3.0,3.0,t,2018-06-10,3,96.0
24509816,AROUCA,Urrô,40.92103,-8.28905,Entire home/apt,90,1,1,2018-08-20,0.03,2,289,1.0,Farm stay,1.0,2.0,f,2018-08-20,2,100.0
24511562,VILA NOVA DE GAIA,Canidelo,41.13041,-8.65101,Entire home/apt,100,3,29,2020-02-25,0.93,1,365,2.0,Entire apartment,4.0,1.0,t,2018-07-23,8,96.0
24515076,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14971,-8.6075,Entire home/apt,85,1,1,2018-12-18,0.04,49,361,2.5,Entire serviced apartment,3.0,51.0,f,2018-12-18,5,100.0
24515078,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14969,-8.60744,Entire home/apt,56,1,3,2020-09-21,0.54,49,357,2.0,Entire serviced apartment,1.0,51.0,f,2020-09-01,2,100.0
24515082,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14967,-8.60745,Entire home/apt,79,1,1,2020-08-06,0.16,49,352,1.0,Entire serviced apartment,2.0,51.0,f,2020-08-06,2,100.0
24515084,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14967,-8.60745,Entire home/apt,70,1,1,2020-08-17,0.16,49,363,1.0,Entire serviced apartment,1.0,51.0,f,2020-08-17,3,100.0
24515085,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14967,-8.60745,Entire home/apt,54,1,1,2020-10-24,0.27,49,365,1.0,Entire serviced apartment,1.0,51.0,f,2020-10-24,2,100.0
24515089,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14988,-8.60801,Entire home/apt,70,1,1,2019-08-17,0.05,49,358,1.0,Entire serviced apartment,2.0,51.0,f,2019-08-17,3,100.0
24515090,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14967,-8.60745,Entire home/apt,59,1,1,2019-01-02,0.04,49,365,1.0,Entire serviced apartment,1.0,51.0,f,2019-01-02,2,100.0
24515093,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14967,-8.60745,Entire home/apt,68,1,1,2019-04-04,0.04,49,365,2.0,Entire serviced apartment,3.0,51.0,f,2019-04-04,3,100.0
24516946,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15431,-8.61054,Entire home/apt,47,2,24,2020-01-04,0.71,12,365,1.0,Entire apartment,2.0,14.0,f,2018-05-12,3,94.0
24518631,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13457,-8.61167,Entire home/apt,40,2,88,2021-01-24,2.71,3,262,1.0,Entire apartment,1.0,2.0,t,2018-06-16,3,98.0
24520354,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15747,-8.61001,Entire home/apt,41,2,20,2019-10-21,0.59,1,1,1.0,Entire apartment,2.0,1.0,t,2018-05-01,4,94.0
24520728,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15207,-8.61778,Entire home/apt,75,2,15,2020-01-01,0.44,1,1,1.0,Entire apartment,3.0,1.0,t,2018-05-06,4,95.0
24521048,PORTO,Ramalde,41.16186,-8.64306,Entire home/apt,95,1,12,2021-01-01,0.35,5,360,2.0,Entire apartment,4.0,5.0,t,2018-05-02,6,98.0
24536413,MATOSINHOS,Matosinhos e Leça da Palmeira,41.18435,-8.69462,Entire home/apt,45,2,16,2021-01-02,0.48,1,216,1.0,Entire apartment,2.0,2.0,t,2018-05-25,3,100.0
24538931,PORTO,Bonfim,41.15419,-8.59965,Entire home/apt,25,3,96,2020-12-01,3.02,4,134,1.0,Entire apartment,2.0,4.0,t,2018-07-08,4,88.0
24540745,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14996,-8.61311,Private room,16,1,85,2021-01-08,2.59,14,165,1.5,Private room in apartment,2.0,20.0,t,2018-06-06,3,83.0
24541278,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13764,-8.62534,Private room,40,2,41,2020-03-04,1.22,3,0,1.0,Private room in guesthouse,1.0,3.0,t,2018-05-16,2,90.0
24541916,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15174,-8.62019,Entire home/apt,59,4,82,2020-10-27,2.44,1,3,1.0,Entire apartment,3.0,1.0,t,2018-05-11,4,96.0
24542361,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13738,-8.62472,Private room,35,1,36,2020-02-25,1.07,3,0,1.0,Private room in guesthouse,1.0,3.0,t,2018-05-07,2,96.0
24542516,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.1371,-8.62475,Private room,35,1,54,2020-03-08,1.6,3,0,1.0,Private room in guesthouse,1.0,3.0,t,2018-05-08,2,96.0
24542712,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13797,-8.61317,Entire home/apt,40,2,48,2019-11-03,1.41,8,0,1.0,Entire apartment,2.0,8.0,t,2018-05-03,3,97.0
24549986,MATOSINHOS,"Custóias, Leça do Balio e Guifões",41.19929,-8.64074,Shared room,8,1,47,2020-09-07,1.43,6,365,2.0,Shared room in house,7.0,7.0,t,2018-06-06,7,91.0
24554205,GONDOMAR,Melres e Medas,41.07592,-8.41437,Entire home/apt,31,1,123,2021-01-15,3.63,1,174,1.0,Entire guest suite,1.0,0.0,t,2018-05-05,2,92.0
24556033,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.11287,-8.60496,Private room,35,3,3,2019-09-10,0.09,7,365,1.0,Private room in apartment,1.0,7.0,f,2018-06-08,2,93.0
24573149,VILA NOVA DE GAIA,Canidelo,41.1408,-8.65055,Entire home/apt,29,1,67,2020-10-04,1.96,6,365,1.0,Boat,2.0,7.0,t,2018-04-27,3,96.0
24573217,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15398,-8.61347,Entire home/apt,50,3,59,2020-10-12,1.77,1,0,2.0,Entire apartment,4.0,1.0,f,2018-05-21,5,95.0
24574971,VILA NOVA DE GAIA,Madalena,41.10947,-8.63468,Entire home/apt,79,2,54,2020-08-26,1.59,1,256,2.0,Entire house,4.0,1.0,t,2018-05-05,6,97.0
24575721,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13771,-8.62626,Entire home/apt,50,2,56,2020-03-29,1.65,1,2,2.0,Entire apartment,7.0,1.0,t,2018-05-01,6,97.0
24577263,AROUCA,Arouca e Burgo,40.93038,-8.24579,Entire home/apt,63,1,20,2020-10-22,0.59,4,269,1.0,Entire house,1.0,4.0,t,2018-04-29,2,99.0
24578723,MATOSINHOS,"Custóias, Leça do Balio e Guifões",41.19959,-8.63944,Shared room,9,1,32,2020-02-12,0.94,6,351,2.0,Shared room in house,2.0,7.0,t,2018-05-01,2,92.0
24579125,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1476,-8.60351,Entire home/apt,60,2,85,2020-03-08,2.6,9,257,1.0,Entire loft,1.0,11.0,t,2018-06-08,3,97.0
24580573,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13648,-8.61262,Entire home/apt,40,2,30,2020-02-17,0.89,8,0,1.0,Entire apartment,2.0,8.0,t,2018-05-05,3,97.0
24581399,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15539,-8.61171,Entire home/apt,75,3,21,2020-08-07,0.66,2,258,2.0,Entire apartment,4.0,1.0,f,2018-07-08,7,100.0
24590840,PORTO,Lordelo do Ouro e Massarelos,41.15434,-8.64908,Private room,14,1,6,2020-07-08,0.18,4,31,1.0,Private room in apartment,2.0,4.0,t,2018-06-09,2,97.0
24592210,MATOSINHOS,Matosinhos e Leça da Palmeira,41.17719,-8.68671,Private room,50,2,4,2018-08-17,0.12,1,0,1.0,Private room in apartment,1.0,1.0,t,2018-05-07,2,90.0
24592245,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14431,-8.61441,Entire home/apt,40,1,99,2021-01-07,3.14,2,133,1.0,Entire apartment,2.0,3.0,f,2018-07-13,4,99.0
24592916,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15631,-8.6073,Entire home/apt,100,2,3,2019-06-05,0.1,2,257,1.0,Entire apartment,2.0,2.0,t,2018-08-16,5,100.0
24598886,PORTO,Bonfim,41.1468,-8.60127,Entire home/apt,65,2,26,2020-09-20,0.78,19,364,1.0,Entire apartment,4.0,19.0,t,2018-05-21,4,92.0
24599565,GONDOMAR,"Gondomar (São Cosme), Valbom e Jovim",41.11121,-8.5312,Private room,33,1,1,2018-05-11,0.03,7,350,1.5,Private room in villa,2.0,8.0,f,2018-05-11,2,100.0
24602850,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15555,-8.61092,Entire home/apt,40,3,23,2020-02-26,0.68,1,313,2.0,Entire serviced apartment,2.0,4.0,t,2018-05-09,4,97.0
24603096,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15661,-8.60463,Entire home/apt,45,1,72,2019-12-09,2.68,1,0,1.0,Entire apartment,1.0,1.0,t,2018-12-02,4,95.0
24603313,PORTO,Bonfim,41.14657,-8.59941,Entire home/apt,55,2,156,2020-11-01,4.57,2,190,1.0,Entire loft,1.0,2.0,t,2018-04-28,2,99.0
24617113,PORTO,Bonfim,41.15191,-8.6011,Entire home/apt,20,2,59,2020-10-11,1.75,4,337,1.0,Entire apartment,2.0,4.0,t,2018-05-08,4,92.0
24618719,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15799,-8.60876,Entire home/apt,46,5,87,2020-04-30,2.59,6,82,1.0,Entire apartment,2.0,8.0,t,2018-05-13,4,95.0
24626113,AROUCA,Urrô,40.9249,-8.2935,Entire home/apt,50,4,24,2019-08-25,0.73,1,270,1.0,Entire apartment,2.0,1.0,t,2018-06-03,4,97.0
24639365,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14765,-8.60268,Entire home/apt,120,2,12,2018-10-14,0.35,1,365,1.5,Entire apartment,4.0,1.0,t,2018-05-05,7,87.0
24644102,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.14441,-8.64549,Entire home/apt,33,4,8,2019-10-05,0.25,2,320,1.0,Entire house,1.0,2.0,f,2018-07-17,2,100.0
24646540,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16051,-8.6245,Entire home/apt,51,2,2,2020-02-24,0.06,11,365,1.0,Entire apartment,1.0,15.0,t,2018-06-12,4,90.0
24646834,VILA NOVA DE GAIA,Canidelo,41.11647,-8.66172,Entire home/apt,150,3,5,2020-08-17,0.16,1,0,2.0,Entire loft,2.0,1.0,t,2018-08-04,4,96.0
24648093,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1557,-8.61117,Entire home/apt,54,3,134,2020-03-14,3.95,2,175,1.0,Entire apartment,1.0,3.0,f,2018-05-04,2,99.0
